country,activity,year,month,date,state,region,district,school_type,treatment,treat_phase,urban,student_id,grade,level,female,class_size,multigrade,age,language,clpm,clspm,csspm,cwpm,cnonwpm,unt_orf,orf,letter_score,letter_score_pcnt,letter_time_remain,letter_attempted,letter_attempted_pcnt,letter_sound_score,letter_sound_score_pcnt,letter_sound_time_remain,letter_sound_attempted,letter_sound_attempted_pcnt,fam_word_score,fam_word_score_pcnt,fam_word_time_remain,fam_word_attempted,fam_word_attempted_pcnt,oral_read_score,oral_read_score_pcnt,oral_read_time_remain,oral_read_attempted,oral_read_attempted_pcnt,read_comp_score,read_comp_score_pcnt,read_comp_attempted,read_comp_attempted_pcnt,unt_oral_read_score,unt_oral_read_score_pcnt,unt_oral_read_time_remain,unt_oral_read_attempted,unt_oral_read_attempted_pcnt,unt_read_comp_score,unt_read_comp_score_pcnt,unt_read_comp_attempted,unt_read_comp_attempted_pcnt,list_comp_score,list_comp_score_pcnt,list_comp_attempted,list_comp_attempted_pcnt,pa_num_sound_score,pa_num_sound_score_pcnt,pa_num_sound_attempted,pa_num_sound_attempted_pcnt,pa_phon_sound_score,pa_phon_sound_score_pcnt,pa_phon_sound_attempted,pa_phon_sound_attempted_pcnt,pa_diff_init_sound_score,pa_diff_init_sound_score_pcnt,pa_diff_init_sound_attempted,pa_diff_init_sound_attempted_pcnt,pa_init_sound_score,pa_init_sound_score_pcnt,pa_init_sound_attempted,pa_init_sound_attempted_pcnt,syllable_sound_score,syllable_sound_score_pcnt,syllable_sound_time_remain,syllable_sound_attempted,syllable_sound_attempted_pcnt,vocab_word_score,vocab_word_attempted,eq_orf,eq_oral_read_score,eq_oral_read_score_pcnt,eq_oral_read_attempted,eq_oral_read_attempted_pcnt,final_weight,strata1,strata2,strata3,strata4,strata5,fpc1,fpc2,fpc3,fpc4,fpc5,su1,su2,su3,su4,su5,wt1,wt2,wt3,wt4,wt5,cot_score,cot_attempted,cot_attempted_pcnt,invent_word_score,invent_word_score_pcnt,invent_word_time_remain,invent_word_attempted,invent_word_attempted_pcnt,eq_read_comp_score,eq_read_comp_score_pcnt,eq_read_comp_attempted,eq_read_comp_attempted_pcnt,cohort,intervention,encrypted_school_code
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Linkage,Full treatment,Endline,,1301030129,3,,Male,,,12,Afaan Oromo,69,,,29,21,,29,69,,0,,,,,,,,29,,,,,29,,,,,3,60,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,59bc96b0ac6864e06e80b468c79864bb
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Linkage,Full treatment,Endline,,1301030130,3,,Male,,,12,Afaan Oromo,23,,,2,0,,0,23,,0,,,,,,,,2,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,59bc96b0ac6864e06e80b468c79864bb
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Harai,,Linkage,Full treatment,Endline,,1301030131,3,,Female,,,11,Afaan Oromo,72,,,15,10,,10,72,,0,,,,,,,,15,,,,,10,,,,,2,40,,,,,,,,,,,,5,100,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,10,,0,,,,,,,,,59bc96b0ac6864e06e80b468c79864bb
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Addis Ababa,,Control,Control,Endline,,1403010118,2,,Female,,,10,Amharic,105.2631607,,,62.5,34,,62,100,,3,,,,,,,,50,,12,,,62,,,,,1,20,,,,,,,,,,,,2,40,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,34,,0,,,,,,,,,881f37c23effac7956c57c6813633a84
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Addis Ababa,,Control,Control,Endline,,1403010119,2,,Male,,,9,Amharic,89,,,68.3720932,25,,57,89,,0,,,,,,,,49,,17,,,57,,,,,3,60,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,25,,0,,,,,,,,,881f37c23effac7956c57c6813633a84
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Addis Ababa,,Control,Control,Endline,,1403010120,2,,Male,,,11,Amharic,105.2631607,,,52.22222137,39,,56,100,,3,,,,,,,,47,,6,,,56,,,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,39,,0,,,,,,,,,881f37c23effac7956c57c6813633a84
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020505,2,,Female,,,9,Tigrigna,57,,,39,24,,29,57,,0,,,,,,,,39,,0,,,29,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,24,,0,,,,,,,,,b5f78ba19c6d1c23a65845e4c1561d5b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020506,2,,Female,,,8,Tigrigna,10,,,0,0,,0,10,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5f78ba19c6d1c23a65845e4c1561d5b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020507,2,,Female,,,9,Tigrigna,70,,,24,14,,9,70,,0,,,,,,,,24,,0,,,9,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,14,,0,,,,,,,,,b5f78ba19c6d1c23a65845e4c1561d5b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020508,2,,Female,,,10,Tigrigna,90,,,41,21,,23,90,,0,,,,,,,,41,,0,,,23,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,b5f78ba19c6d1c23a65845e4c1561d5b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020509,2,,Female,,,10,Tigrigna,86,,,44,20,,38,86,,0,,,,,,,,44,,0,,,38,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,20,,0,,,,,,,,,b5f78ba19c6d1c23a65845e4c1561d5b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,101020510,2,,Female,,,8,Tigrigna,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,1,10,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,b5f78ba19c6d1c23a65845e4c1561d5b
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010522,3,,Female,,,10,Tigrigna,90,,,53.20754623,34,,45,90,,0,,,,,,,,47,,7,,,45,,0,,,1,20,,,,,,,,,,,,4,80,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,34,,0,,,,,,,,,9e1dcdc2ea2a69c8d5a56f54e05988a4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010523,3,,Female,,,9,Tigrigna,65,,,20,18,,16,65,,0,,,,,,,,20,,0,,,16,,0,,,1,20,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,18,,0,,,,,,,,,9e1dcdc2ea2a69c8d5a56f54e05988a4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010524,3,,Female,,,9,Tigrigna,58,,,23,0,,15,58,,0,,,,,,,,23,,0,,,15,,0,,,0,0,,,,,,,,,,,,2,40,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,9e1dcdc2ea2a69c8d5a56f54e05988a4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010525,3,,Female,,,9,Tigrigna,68,,,60,25,,40,68,,0,,,,,,,,47,,13,,,40,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,25,,0,,,,,,,,,9e1dcdc2ea2a69c8d5a56f54e05988a4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010526,3,,Female,,,10,Tigrigna,85,,,57.59999847,27,,38,85,,0,,,,,,,,48,,10,,,38,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,27,,0,,,,,,,,,9e1dcdc2ea2a69c8d5a56f54e05988a4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Tigray,,Control,Control,Endline,,102010527,3,,Female,,,10,Tigrigna,51,,,29,18,,23,51,,0,,,,,,,,29,,0,,,23,,0,,,1,20,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,18,,0,,,,,,,,,9e1dcdc2ea2a69c8d5a56f54e05988a4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,Satellite,Full treatment,Endline,,301020211,2,,Male,,,8,Amharic,2,,,0,0,,2,2,,0,,,,,,,,0,,,,,2,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,90c28553a33392e41e94493fda7414ec
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,Satellite,Full treatment,Endline,,301020212,2,,Male,,,10,Amharic,55,,,26,21,,26,55,,0,,,,,,,,26,,,,,26,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,2,20,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,90c28553a33392e41e94493fda7414ec
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,Satellite,Full treatment,Endline,,301020213,2,,Male,,,12,Amharic,64,,,18,9,,13,64,,0,,,,,,,,18,,,,,13,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,9,,0,,,,,,,,,90c28553a33392e41e94493fda7414ec
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,Satellite,Full treatment,Endline,,301020214,2,,Male,,,11,Amharic,3,,,3,0,,0,3,,0,,,,,,,,3,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,90c28553a33392e41e94493fda7414ec
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,Satellite,Full treatment,Endline,,301020215,2,,Male,,,9,Amharic,58,,,26,22,,21,58,,0,,,,,,,,26,,,,,21,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,22,,0,,,,,,,,,90c28553a33392e41e94493fda7414ec
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,Satellite,Full treatment,Endline,,301020216,2,,Male,,,10,Amharic,65,,,38,24,,27,65,,0,,,,,,,,38,,,,,27,,,,,1,20,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,24,,0,,,,,,,,,90c28553a33392e41e94493fda7414ec
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,CRC,Full treatment,Endline,,303030120,2,,Male,,,13,Amharic,53,,,28,18,,28,53,,0,,,,,,,,28,,,,,28,,,,,1,20,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,18,,0,,,,,,,,,84a7d51716ad4bdd3978ed89fe806126
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,CRC,Full treatment,Endline,,303030121,3,,Female,,,9,Amharic,55,,,48,30,,49,55,,0,,,,,,,,48,,,,,49,,,,,4,80,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,30,,0,,,,,,,,,84a7d51716ad4bdd3978ed89fe806126
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,CRC,Full treatment,Endline,,303030122,3,,Female,,,9,Amharic,115.384613,,,48,48,,53,100,,8,,,,,,,,48,,,,,53,,,,,3,60,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,48,,0,,,,,,,,,84a7d51716ad4bdd3978ed89fe806126
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,CRC,Full treatment,Endline,,303030123,3,,Female,,,10,Amharic,92,,,50,38,,62,92,,0,,,,,,,,50,,,,,62,,,,,5,100,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,38,,0,,,,,,,,,84a7d51716ad4bdd3978ed89fe806126
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,CRC,Full treatment,Endline,,303030124,3,,Female,,,8,Amharic,96,,,49,34,,43,96,,0,,,,,,,,49,,,,,43,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,34,,0,,,,,,,,,84a7d51716ad4bdd3978ed89fe806126
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Amhara,,CRC,Full treatment,Endline,,303030125,3,,Female,,,9,Amharic,46,,,17,12,,17,46,,0,,,,,,,,17,,,,,17,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,12,,0,,,,,,,,,84a7d51716ad4bdd3978ed89fe806126
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,Linkage,Full treatment,Endline,,402010128,3,,Female,,,11,Afaan Oromo,29,,,0,0,,0,29,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,51af6b79a0c26f62cdd704efd3d1a8f6
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,Linkage,Full treatment,Endline,,402010129,3,,Female,,,15,Afaan Oromo,44,,,0,0,,0,44,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,51af6b79a0c26f62cdd704efd3d1a8f6
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,Linkage,Full treatment,Endline,,402010130,3,,Female,,,14,Afaan Oromo,22,,,0,0,,0,22,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,2,40,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,51af6b79a0c26f62cdd704efd3d1a8f6
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,CRC,Full treatment,Endline,,406010107,2,,Female,,,8,Afaan Oromo,46,,,4,3,,8,46,,0,,,,,,,,4,,0,,,8,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,3,,0,,,,,,,,,e727b30e28e893e433343f40d30ad1ad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,CRC,Full treatment,Endline,,406010108,2,,Female,,,11,Afaan Oromo,99,,,45,30,,55,99,,0,,,,,,,,45,,0,,,55,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,30,,0,,,,,,,,,e727b30e28e893e433343f40d30ad1ad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,CRC,Full treatment,Endline,,406010109,2,,Female,,,9,Afaan Oromo,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,e727b30e28e893e433343f40d30ad1ad
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,Satellite,Full treatment,Endline,,408010314,2,,Male,,,10,Afaan Oromo,60,,,0,0,,0,60,,0,,,,,,,,0,,0,,,0,,0,,,0,0,,,,,,,,,,,,3,60,,,,,,,6,60,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,fbe531e54973ae19cc3ad2bf0b25ebe4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,Satellite,Full treatment,Endline,,408010315,2,,Male,,,12,Afaan Oromo,57,,,10,0,,11,57,,0,,,,,,,,10,,0,,,11,,0,,,0,0,,,,,,,,,,,,5,100,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,fbe531e54973ae19cc3ad2bf0b25ebe4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Oromia,,Satellite,Full treatment,Endline,,408010316,2,,Male,,,12,Afaan Oromo,44,,,13,9,,15,44,,0,,,,,,,,13,,0,,,15,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,9,,0,,,,,,,,,fbe531e54973ae19cc3ad2bf0b25ebe4
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020324,3,,Male,,,10,Somaligna,66,,,13,21,,36,66,,0,,,,,,,,13,,,,,36,,,,,3,60,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020325,3,,Male,,,9,Somaligna,74,,,39,41,,51,74,,0,,,,,,,,39,,,,,51,,,,,4,80,,,,,,,,,,,,3,60,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,41,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Somali,,CRC,Full treatment,Endline,,501020326,3,,Female,,,10,Somaligna,54,,,0,0,,49,54,,0,,,,,,,,0,,,,,49,,,,,3,60,,,,,,,,,,,,4,80,,,,,,,5,50,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,3d97a8a5b86e40ce25272f95ad221c2d
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030116,2,,Female,,,10,Amharic,8,,,5,0,,0,8,,0,,,,,,,,5,,0,,,0,,,,,0,0,,,,,,,,,,,,0,0,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030117,2,,Female,,,10,Amharic,46,,,36,21,,32,46,,0,,,,,,,,36,,0,,,32,,0,,,1,20,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030118,2,,Female,,,10,Amharic,69,,,45,27,,40,69,,0,,,,,,,,45,,0,,,40,,0,,,1,20,,,,,,,,,,,,0,0,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,27,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,Benshangul Gumuz,,CRC,Full treatment,Endline,,601030119,2,,Female,,,12,Amharic,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,1,20,,,,,,,7,70,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,609cce2de87f735e7e292bdcfe02bf3f
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Linkage,Full treatment,Endline,,701010236,3,,Female,,,9,Sidamigna,72,,,18,33,,19,72,,0,,,,,,,,18,,0,,,19,,0,,,2,40,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,33,,0,,,,,,,,,e8171b3852a9e2a9fae4f1f872a14efd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Linkage,Full treatment,Endline,,701010237,3,,Female,,,9,Sidamigna,87,,,54.54545593,43,,45,87,,0,,,,,,,,50,,5,,,45,,0,,,3,60,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,43,,0,,,,,,,,,e8171b3852a9e2a9fae4f1f872a14efd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Linkage,Full treatment,Endline,,701010238,3,,Female,,,12,Sidamigna,35,,,0,0,,0,35,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,e8171b3852a9e2a9fae4f1f872a14efd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Linkage,Full treatment,Endline,,701010239,3,,Female,,,9,Sidamigna,75,,,0,0,,0,75,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,e8171b3852a9e2a9fae4f1f872a14efd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Linkage,Full treatment,Endline,,701010240,3,,Female,,,9,Sidamigna,79,,,34,29,,39,79,,0,,,,,,,,34,,0,,,39,,0,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,29,,0,,,,,,,,,e8171b3852a9e2a9fae4f1f872a14efd
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Linkage,Full treatment,Endline,,701010301,2,,Female,,,9,Sidamigna,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,3,60,,,,,,,8,80,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,27f6b1412929ced108c551a8d5442366
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Control,Control,Endline,,702030404,2,,Female,,,8,Sidamigna,69,,,40,21,,35,69,,0,,,,,,,,40,,0,,,35,,0,,,3,60,,,,,,,,,,,,3,60,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,21,,0,,,,,,,,,be9c8b81f6a6d54999d4e9b6d33d2a30
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Control,Control,Endline,,702030405,2,,Female,,,11,Sidamigna,9,,,0,0,,0,9,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,be9c8b81f6a6d54999d4e9b6d33d2a30
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Control,Control,Endline,,702030406,2,,Female,,,11,Sidamigna,67,,,15,7,,10,67,,0,,,,,,,,15,,0,,,10,,0,,,1,20,,,,,,,,,,,,5,100,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,7,,0,,,,,,,,,be9c8b81f6a6d54999d4e9b6d33d2a30
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Control,Control,Endline,,702030407,2,,Female,,,7,Sidamigna,0,,,0,0,,0,0,,0,,,,,,,,0,,,,,0,,,,,0,0,,,,,,,,,,,,5,100,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,be9c8b81f6a6d54999d4e9b6d33d2a30
Ethiopia,Improving Quality of Primary Education Program (IQPEP),2014,May,,,SNNP (Sidama),,Control,Control,Endline,,702030408,2,,Female,,,10,Sidamigna,69,,,11,6,,7,69,,0,,,,,,,,11,,0,,,7,,0,,,2,40,,,,,,,,,,,,4,80,,,,,,,10,100,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,6,,0,,,,,,,,,be9c8b81f6a6d54999d4e9b6d33d2a30
